,ID,Generation,Region,Name,Type,Pokémon.Role,Legendary,Sex,Height,Weight,Health,Attack,Sp.Attack,Defense,Sp.Defense,Speed,Total,Abilities,Height.ft,Weight.lbs,Weight.Class,Height.Class
1694,927,9,Paldea,Dachsbun,Fairy,"Support, Buffer, Tank",No,"Male, Female",0.5 m (1′08″),14.9 kg (32.8 lbs),57,80,50,115,80,95,477,"Well-Baked Body, Aroma Veil",1.08,32.8,Class 2,Class 1
1695,928,9,Paldea,Smoliv,Grass,"Support, Healer, Scout",No,"Male, Female",0.3 m (1′00″),6.5 kg (14.3 lbs),41,35,58,45,51,30,260,"Early Bird, Harvest",1,14.3,Class 1,Class 1
1696,928,9,Paldea,Smoliv,Normal,"Support, Healer, Scout",No,"Male, Female",0.3 m (1′00″),6.5 kg (14.3 lbs),41,35,58,45,51,30,260,"Early Bird, Harvest",1,14.3,Class 1,Class 1
1697,929,9,Paldea,Dolliv,Grass,"Healer, Support, Scout",No,"Male, Female",0.6 m (2′00″),11.9 kg (26.2 lbs),52,53,78,60,78,33,354,"Early Bird, Harvest",2,26.2,Class 2,Class 1
1698,929,9,Paldea,Dolliv,Normal,"Healer, Support, Scout",No,"Male, Female",0.6 m (2′00″),11.9 kg (26.2 lbs),52,53,78,60,78,33,354,"Early Bird, Harvest",2,26.2,Class 2,Class 1
1699,930,9,Paldea,Arboliva,Grass,"Support, Healer, DPS Ranged",No,"Male, Female",1.4 m (4′07″),48.2 kg (106.3 lbs),78,69,125,90,109,39,510,"Seed Sower, Harvest",4.07,106.3,Class 3,Class 3
1700,930,9,Paldea,Arboliva,Normal,"Support, Healer, DPS Ranged",No,"Male, Female",1.4 m (4′07″),48.2 kg (106.3 lbs),78,69,125,90,109,39,510,"Seed Sower, Harvest",4.07,106.3,Class 3,Class 3
1701,931,9,Paldea,"Squawkabilly
Green Plumage",Normal,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1702,931,9,Paldea,"Squawkabilly
Green Plumage",Flying,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1703,931,9,Paldea,"Squawkabilly
Blue Plumage",Normal,"DPS Melee, DPS Ranged, Support",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1704,931,9,Paldea,"Squawkabilly
Blue Plumage",Flying,"DPS Melee, DPS Ranged, Support",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1705,931,9,Paldea,"Squawkabilly
Yellow Plumage",Normal,"DPS Melee, DPS Ranged, Tank",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1706,931,9,Paldea,"Squawkabilly
Yellow Plumage",Flying,"DPS Melee, DPS Ranged, Tank",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1707,931,9,Paldea,"Squawkabilly
White Plumage",Normal,"DPS Melee, DPS Ranged, Buffer",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1708,931,9,Paldea,"Squawkabilly
White Plumage",Flying,"DPS Melee, DPS Ranged, Buffer",No,"Male, Female",0.6 m (2′00″),2.4 kg (5.3 lbs),82,96,45,51,51,92,417,"Intimidate, Hustle, Guts",2,5.3,Class 1,Class 1
1709,932,9,Paldea,Nacli,Rock,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",0.4 m (1′04″),16.0 kg (35.3 lbs),55,55,35,75,35,25,280,"Purifying Salt, Sturdy, Clear Body",1.04,35.3,Class 2,Class 1
1710,933,9,Paldea,Naclstack,Rock,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",0.6 m (2′00″),105.0 kg (231.5 lbs),60,60,35,100,65,35,355,"Purifying Salt, Sturdy, Clear Body",2,231.5,Class 4,Class 1
1711,934,9,Paldea,Garganacl,Rock,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",2.3 m (7′07″),240.0 kg (529.1 lbs),100,100,45,130,90,35,500,"Purifying Salt, Sturdy, Clear Body",7.07,529.1,Class 4,Class 4
1712,935,9,Paldea,Charcadet,Fire,"DPS Melee, Mage, Support",No,"Male, Female",0.6 m (2′00″),10.5 kg (23.1 lbs),40,50,50,40,40,35,255,"Flash Fire, Flame Body",2,23.1,Class 2,Class 1
1713,936,9,Paldea,Armarouge,Fire,"Mage, DPS Ranged, Tank",No,"Male, Female",1.5 m (4′11″),85.0 kg (187.4 lbs),85,60,125,100,80,75,525,"Flash Fire, Weak Armor",4.11,187.4,Class 4,Class 3
1714,936,9,Paldea,Armarouge,Psychic,"Mage, DPS Ranged, Tank",No,"Male, Female",1.5 m (4′11″),85.0 kg (187.4 lbs),85,60,125,100,80,75,525,"Flash Fire, Weak Armor",4.11,187.4,Class 4,Class 3
1715,937,9,Paldea,Ceruledge,Fire,"DPS Melee, DPS Ranged, Mage",No,"Male, Female",1.6 m (5′03″),62.0 kg (136.7 lbs),75,125,60,80,100,85,525,"Flash Fire, Weak Armor",5.03,136.7,Class 3,Class 4
1716,937,9,Paldea,Ceruledge,Ghost,"DPS Melee, DPS Ranged, Mage",No,"Male, Female",1.6 m (5′03″),62.0 kg (136.7 lbs),75,125,60,80,100,85,525,"Flash Fire, Weak Armor",5.03,136.7,Class 3,Class 4
1717,938,9,Paldea,Tadbulb,Electric,"Support, Healer, Buffer",No,"Male, Female",0.3 m (1′00″),0.4 kg (0.9 lbs),61,31,59,41,35,45,272,"Own Tempo, Static, Damp",1,0.9,Class 1,Class 1
1718,939,9,Paldea,Bellibolt,Electric,"DPS Melee, Healer, Support",No,"Male, Female",1.2 m (3′11″),113.0 kg (249.1 lbs),109,64,103,91,83,45,495,"Electromorphosis, Static, Damp",3.11,249.1,Class 4,Class 3
1719,940,9,Paldea,Wattrel,Electric,"DPS Ranged, Scout, Crowd Controller",No,"Male, Female",0.4 m (1′04″),3.6 kg (7.9 lbs),40,40,55,35,40,70,280,"Wind Power, Volt Absorb, Competitive",1.04,7.9,Class 1,Class 1
1720,940,9,Paldea,Wattrel,Flying,"DPS Ranged, Scout, Crowd Controller",No,"Male, Female",0.4 m (1′04″),3.6 kg (7.9 lbs),40,40,55,35,40,70,280,"Wind Power, Volt Absorb, Competitive",1.04,7.9,Class 1,Class 1
1721,941,9,Paldea,Kilowattrel,Electric,"DPS Ranged, DPS Melee, Scout",No,"Male, Female",1.4 m (4′07″),38.6 kg (85.1 lbs),70,70,105,60,60,125,490,"Wind Power, Volt Absorb, Competitive",4.07,85.1,Class 3,Class 3
1722,941,9,Paldea,Kilowattrel,Flying,"DPS Ranged, DPS Melee, Scout",No,"Male, Female",1.4 m (4′07″),38.6 kg (85.1 lbs),70,70,105,60,60,125,490,"Wind Power, Volt Absorb, Competitive",4.07,85.1,Class 3,Class 3
1723,942,9,Paldea,Maschiff,Dark,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",0.5 m (1′08″),16.0 kg (35.3 lbs),60,78,40,60,51,51,340,"Intimidate, Run Away, Stakeout",1.08,35.3,Class 2,Class 1
1724,943,9,Paldea,Mabosstiff,Dark,"Tank, DPS Melee, Support",No,"Male, Female",1.1 m (3′07″),61.0 kg (134.5 lbs),80,120,60,90,70,85,505,"Intimidate, Guard Dog, Stakeout",3.07,134.5,Class 3,Class 3
1725,944,9,Paldea,Shroodle,Poison,"DPS Melee, Scout, Debuffer",No,"Male, Female",0.2 m (0′08″),0.7 kg (1.5 lbs),40,65,40,35,35,75,290,"Unburden, Pickpocket, Prankster",0.08,1.5,Class 1,Class 1
1726,944,9,Paldea,Shroodle,Normal,"DPS Melee, Scout, Debuffer",No,"Male, Female",0.2 m (0′08″),0.7 kg (1.5 lbs),40,65,40,35,35,75,290,"Unburden, Pickpocket, Prankster",0.08,1.5,Class 1,Class 1
1727,945,9,Paldea,Grafaiai,Poison,"DPS Melee, Scout, Buffer",No,"Male, Female",0.7 m (2′04″),27.2 kg (60.0 lbs),63,95,80,65,72,110,485,"Unburden, Poison Touch, Prankster",2.04,60,Class 2,Class 2
1728,945,9,Paldea,Grafaiai,Normal,"DPS Melee, Scout, Buffer",No,"Male, Female",0.7 m (2′04″),27.2 kg (60.0 lbs),63,95,80,65,72,110,485,"Unburden, Poison Touch, Prankster",2.04,60,Class 2,Class 2
1729,946,9,Paldea,Bramblin,Grass,"Tank, Support, DPS Melee",No,"Male, Female",0.6 m (2′00″),0.6 kg (1.3 lbs),40,65,45,30,35,60,275,"Wind Rider, Infiltrator",2,1.3,Class 1,Class 1
1730,946,9,Paldea,Bramblin,Ghost,"Tank, Support, DPS Melee",No,"Male, Female",0.6 m (2′00″),0.6 kg (1.3 lbs),40,65,45,30,35,60,275,"Wind Rider, Infiltrator",2,1.3,Class 1,Class 1
1731,947,9,Paldea,Brambleghast,Grass,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.2 m (3′11″),6.0 kg (13.2 lbs),55,115,80,70,70,90,480,"Wind Rider, Infiltrator",3.11,13.2,Class 1,Class 3
1732,947,9,Paldea,Brambleghast,Ghost,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.2 m (3′11″),6.0 kg (13.2 lbs),55,115,80,70,70,90,480,"Wind Rider, Infiltrator",3.11,13.2,Class 1,Class 3
1733,948,9,Paldea,Toedscool,Ground,"DPS Ranged, Support, Scout",No,"Male, Female",0.9 m (2′11″),33.0 kg (72.8 lbs),40,40,50,35,100,70,335,Mycelium Might,2.11,72.8,Class 3,Class 2
1734,948,9,Paldea,Toedscool,Grass,"DPS Ranged, Support, Scout",No,"Male, Female",0.9 m (2′11″),33.0 kg (72.8 lbs),40,40,50,35,100,70,335,Mycelium Might,2.11,72.8,Class 3,Class 2
1735,949,9,Paldea,Toedscruel,Ground,"DPS Ranged, Tank, Support",No,"Male, Female",1.9 m (6′03″),58.0 kg (127.9 lbs),80,70,80,65,120,100,515,Mycelium Might,6.03,127.9,Class 3,Class 4
1736,949,9,Paldea,Toedscruel,Grass,"DPS Ranged, Tank, Support",No,"Male, Female",1.9 m (6′03″),58.0 kg (127.9 lbs),80,70,80,65,120,100,515,Mycelium Might,6.03,127.9,Class 3,Class 4
1737,950,9,Paldea,Klawf,Rock,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.3 m (4′03″),79.0 kg (174.2 lbs),70,100,35,115,55,75,450,"Anger Shell, Shell Armor, Regenerator",4.03,174.2,Class 4,Class 3
1738,951,9,Paldea,Capsakid,Grass,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",0.3 m (1′00″),3.0 kg (6.6 lbs),50,62,62,40,40,50,304,"Chlorophyll, Insomnia, Klutz",1,6.6,Class 1,Class 1
1739,952,9,Paldea,Scovillain,Grass,"DPS Melee, Tank, Support",No,"Male, Female",0.9 m (2′11″),15.0 kg (33.1 lbs),65,108,108,65,65,75,486,"Chlorophyll, Insomnia, Moody",2.11,33.1,Class 2,Class 2
1740,952,9,Paldea,Scovillain,Fire,"DPS Melee, Tank, Support",No,"Male, Female",0.9 m (2′11″),15.0 kg (33.1 lbs),65,108,108,65,65,75,486,"Chlorophyll, Insomnia, Moody",2.11,33.1,Class 2,Class 2
1741,953,9,Paldea,Rellor,Bug,"Support, Tank, Crowd Controller",No,"Male, Female",0.2 m (0′08″),1.0 kg (2.2 lbs),41,50,31,60,58,30,270,"Compound Eyes, Shed Skin",0.08,2.2,Class 1,Class 1
1742,954,9,Paldea,Rabsca,Bug,"DPS Ranged, Mage, Support",No,"Male, Female",0.3 m (1′00″),3.5 kg (7.7 lbs),75,50,115,85,100,45,470,"Synchronize, Telepathy",1,7.7,Class 1,Class 1
1743,954,9,Paldea,Rabsca,Psychic,"DPS Ranged, Mage, Support",No,"Male, Female",0.3 m (1′00″),3.5 kg (7.7 lbs),75,50,115,85,100,45,470,"Synchronize, Telepathy",1,7.7,Class 1,Class 1
1744,955,9,Paldea,Flittle,Psychic,"DPS Ranged, Support, Healer",No,"Male, Female",0.2 m (0′08″),1.5 kg (3.3 lbs),30,35,55,30,30,75,255,"Anticipation, Frisk, Speed Boost",0.08,3.3,Class 1,Class 1
1745,956,9,Paldea,Espathra,Psychic,"DPS Ranged, Support, Scout",No,"Male, Female",1.9 m (6′03″),90.0 kg (198.4 lbs),95,60,101,60,60,105,481,"Opportunist, Frisk, Speed Boost",6.03,198.4,Class 4,Class 4
1746,957,9,Paldea,Tinkatink,Fairy,"DPS Melee, Tank, Debuffer",No,Female,0.4 m (1′04″),8.9 kg (19.6 lbs),50,45,35,45,64,58,297,"Mold Breaker, Own Tempo, Pickpocket",1.04,19.6,Class 2,Class 1
1747,957,9,Paldea,Tinkatink,Steel,"DPS Melee, Tank, Debuffer",No,Female,0.4 m (1′04″),8.9 kg (19.6 lbs),50,45,35,45,64,58,297,"Mold Breaker, Own Tempo, Pickpocket",1.04,19.6,Class 2,Class 1
1748,958,9,Paldea,Tinkatuff,Fairy,"DPS Melee, Tank, Crowd Controller",No,Female,0.7 m (2′04″),59.1 kg (130.3 lbs),65,55,45,55,82,78,380,"Mold Breaker, Own Tempo, Pickpocket",2.04,130.3,Class 3,Class 2
1749,958,9,Paldea,Tinkatuff,Steel,"DPS Melee, Tank, Crowd Controller",No,Female,0.7 m (2′04″),59.1 kg (130.3 lbs),65,55,45,55,82,78,380,"Mold Breaker, Own Tempo, Pickpocket",2.04,130.3,Class 3,Class 2
1750,959,9,Paldea,Tinkaton,Fairy,"DPS Melee, Tank, Support",No,Female,0.7 m (2′04″),112.8 kg (248.7 lbs),85,75,70,77,105,94,506,"Mold Breaker, Own Tempo, Pickpocket",2.04,248.7,Class 4,Class 2
1751,959,9,Paldea,Tinkaton,Steel,"DPS Melee, Tank, Support",No,Female,0.7 m (2′04″),112.8 kg (248.7 lbs),85,75,70,77,105,94,506,"Mold Breaker, Own Tempo, Pickpocket",2.04,248.7,Class 4,Class 2
1752,960,9,Paldea,Wiglett,Water,"DPS Melee, Scout, Debuffer",No,"Male, Female",1.2 m (3′11″),1.8 kg (4.0 lbs),10,55,35,25,25,95,245,"Gooey, Rattled, Sand Veil",3.11,4,Class 1,Class 3
1753,961,9,Paldea,Wugtrio,Water,"DPS Melee, DPS Ranged, Tank",No,"Male, Female",1.2 m (3′11″),5.4 kg (11.9 lbs),35,100,50,50,70,120,425,"Gooey, Rattled, Sand Veil",3.11,11.9,Class 1,Class 3
1754,962,9,Paldea,Bombirdier,Flying,"DPS Ranged, Scout, Buffer",No,"Male, Female",1.5 m (4′11″),42.9 kg (94.6 lbs),70,103,60,85,85,82,485,"Big Pecks, Keen Eye, Rocky Payload",4.11,94.6,Class 3,Class 3
1755,962,9,Paldea,Bombirdier,Dark,"DPS Ranged, Scout, Buffer",No,"Male, Female",1.5 m (4′11″),42.9 kg (94.6 lbs),70,103,60,85,85,82,485,"Big Pecks, Keen Eye, Rocky Payload",4.11,94.6,Class 3,Class 3
1756,963,9,Paldea,Finizen,Water,"DPS Melee, DPS Ranged, Support",No,"Male, Female",1.3 m (4′03″),60.2 kg (132.7 lbs),70,45,45,40,40,75,315,Water Veil,4.03,132.7,Class 3,Class 3
1757,964,9,Paldea,"Palafin
Zero Form",Water,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",1.3 m (4′03″),60.2 kg (132.7 lbs),100,70,53,72,62,100,457,Zero to Hero,4.03,132.7,Class 3,Class 3
1758,964,9,Paldea,"Palafin
Hero Form",Water,"DPS Melee, DPS Ranged, Tank",No,"Male, Female",1.3 m (4′03″),60.2 kg (132.7 lbs),100,160,106,97,87,100,650,Zero to Hero,4.03,132.7,Class 3,Class 3
1759,965,9,Paldea,Varoom,Steel,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",1.0 m (3′03″),35.0 kg (77.2 lbs),45,70,30,63,45,47,300,"Overcoat, Slow Start",3.03,77.2,Class 3,Class 2
1760,965,9,Paldea,Varoom,Poison,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",1.0 m (3′03″),35.0 kg (77.2 lbs),45,70,30,63,45,47,300,"Overcoat, Slow Start",3.03,77.2,Class 3,Class 2
1761,966,9,Paldea,Revavroom,Steel,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",1.8 m (5′11″),120.0 kg (264.6 lbs),80,119,54,90,67,90,500,"Overcoat, Filter",5.11,264.6,Class 4,Class 4
1762,966,9,Paldea,Revavroom,Poison,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",1.8 m (5′11″),120.0 kg (264.6 lbs),80,119,54,90,67,90,500,"Overcoat, Filter",5.11,264.6,Class 4,Class 4
1763,967,9,Paldea,Cyclizar,Dragon,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",1.6 m (5′03″),63.0 kg (138.9 lbs),70,95,85,65,65,121,501,"Shed Skin, Regenerator",5.03,138.9,Class 3,Class 4
1764,967,9,Paldea,Cyclizar,Normal,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",1.6 m (5′03″),63.0 kg (138.9 lbs),70,95,85,65,65,121,501,"Shed Skin, Regenerator",5.03,138.9,Class 3,Class 4
1765,968,9,Paldea,Orthworm,Steel,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",2.5 m (8′02″),310.0 kg (683.4 lbs),70,85,60,145,55,65,480,"Earth Eater, Sand Veil",8.02,683.4,Class 4,Class 4
1766,969,9,Paldea,Glimmet,Rock,"DPS Ranged, Support, Scout",No,"Male, Female",0.7 m (2′04″),8.0 kg (17.6 lbs),48,35,105,42,60,60,350,"Toxic Debris, Corrosion",2.04,17.6,Class 1,Class 2
1767,969,9,Paldea,Glimmet,Poison,"DPS Ranged, Support, Scout",No,"Male, Female",0.7 m (2′04″),8.0 kg (17.6 lbs),48,35,105,42,60,60,350,"Toxic Debris, Corrosion",2.04,17.6,Class 1,Class 2
1768,970,9,Paldea,Glimmora,Rock,"DPS Ranged, DPS Melee, Support",No,"Male, Female",1.5 m (4′11″),45.0 kg (99.2 lbs),83,55,130,90,81,86,525,"Toxic Debris, Corrosion",4.11,99.2,Class 3,Class 3
1769,970,9,Paldea,Glimmora,Poison,"DPS Ranged, DPS Melee, Support",No,"Male, Female",1.5 m (4′11″),45.0 kg (99.2 lbs),83,55,130,90,81,86,525,"Toxic Debris, Corrosion",4.11,99.2,Class 3,Class 3
1770,971,9,Paldea,Greavard,Ghost,"DPS Melee, Tank, Healer",No,"Male, Female",0.6 m (2′00″),35.0 kg (77.2 lbs),50,61,30,60,55,34,290,"Pickup, Fluffy",2,77.2,Class 3,Class 1
1771,972,9,Paldea,Houndstone,Ghost,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",2.0 m (6′07″),15.0 kg (33.1 lbs),72,101,50,100,97,68,488,"Sand Rush, Fluffy",6.07,33.1,Class 2,Class 4
1772,973,9,Paldea,Flamigo,Flying,"DPS Ranged, DPS Melee, Support",No,"Male, Female",1.6 m (5′03″),37.0 kg (81.6 lbs),82,115,75,74,64,90,500,"Scrappy, Tangled Feet, Costar",5.03,81.6,Class 3,Class 4
1773,973,9,Paldea,Flamigo,Fighting,"DPS Ranged, DPS Melee, Support",No,"Male, Female",1.6 m (5′03″),37.0 kg (81.6 lbs),82,115,75,74,64,90,500,"Scrappy, Tangled Feet, Costar",5.03,81.6,Class 3,Class 4
1774,974,9,Paldea,Cetoddle,Ice,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.2 m (3′11″),45.0 kg (99.2 lbs),108,68,30,45,40,43,334,"Thick Fat, Snow Cloak, Sheer Force",3.11,99.2,Class 3,Class 3
1775,975,9,Paldea,Cetitan,Ice,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",4.5 m (14′09″),700.0 kg (1543.2 lbs),170,113,45,65,55,73,521,"Thick Fat, Slush Rush, Sheer Force",14.09,1543.2,Class 4,Class 4
1776,976,9,Paldea,Veluza,Water,"DPS Ranged, DPS Melee, Crowd Controller",No,"Male, Female",2.5 m (8′02″),90.0 kg (198.4 lbs),90,102,78,73,65,70,478,"Mold Breaker, Sharpness",8.02,198.4,Class 4,Class 4
1777,976,9,Paldea,Veluza,Psychic,"DPS Ranged, DPS Melee, Crowd Controller",No,"Male, Female",2.5 m (8′02″),90.0 kg (198.4 lbs),90,102,78,73,65,70,478,"Mold Breaker, Sharpness",8.02,198.4,Class 4,Class 4
1778,977,9,Paldea,Dondozo,Water,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",12.0 m (39′04″),220.0 kg (485.0 lbs),150,100,65,115,65,35,530,"Unaware, Oblivious, Water Veil",39.04,485,Class 4,Class 4
1779,978,9,Paldea,"Tatsugiri
Curly Form",Dragon,"DPS Melee, DPS Ranged, Buffer",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1780,978,9,Paldea,"Tatsugiri
Curly Form",Water,"DPS Melee, DPS Ranged, Buffer",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1781,978,9,Paldea,"Tatsugiri
Droopy Form",Dragon,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1782,978,9,Paldea,"Tatsugiri
Droopy Form",Water,"DPS Melee, DPS Ranged, Scout",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1783,978,9,Paldea,"Tatsugiri
Stretchy Form",Dragon,"DPS Ranged, Scout, Buffer",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1784,978,9,Paldea,"Tatsugiri
Stretchy Form",Water,"DPS Ranged, Scout, Buffer",No,"Male, Female",0.3 m (1′00″),8.0 kg (17.6 lbs),68,50,120,60,95,82,475,"Commander, Storm Drain",1,17.6,Class 1,Class 1
1785,979,9,Paldea,Annihilape,Fighting,"DPS Melee, Crowd Controller, Tank",No,"Male, Female",1.2 m (3′11″),56.0 kg (123.5 lbs),110,115,50,80,90,90,535,"Vital Spirit, Inner Focus, Defiant",3.11,123.5,Class 3,Class 3
1786,979,9,Paldea,Annihilape,Ghost,"DPS Melee, Crowd Controller, Tank",No,"Male, Female",1.2 m (3′11″),56.0 kg (123.5 lbs),110,115,50,80,90,90,535,"Vital Spirit, Inner Focus, Defiant",3.11,123.5,Class 3,Class 3
1787,980,9,Paldea,Clodsire,Poison,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.8 m (5′11″),223.0 kg (491.6 lbs),130,75,45,60,100,20,430,"Poison Point, Water Absorb, Unaware",5.11,491.6,Class 4,Class 4
1788,980,9,Paldea,Clodsire,Ground,"Tank, DPS Melee, Crowd Controller",No,"Male, Female",1.8 m (5′11″),223.0 kg (491.6 lbs),130,75,45,60,100,20,430,"Poison Point, Water Absorb, Unaware",5.11,491.6,Class 4,Class 4
1789,981,9,Paldea,Farigiraf,Normal,"DPS Ranged, Support, Buffer",No,"Male, Female",3.2 m (10′06″),160.0 kg (352.7 lbs),120,90,110,70,70,60,520,"Cud Chew, Armor Tail, Sap Sipper",10.06,352.7,Class 4,Class 4
1790,981,9,Paldea,Farigiraf,Psychic,"DPS Ranged, Support, Buffer",No,"Male, Female",3.2 m (10′06″),160.0 kg (352.7 lbs),120,90,110,70,70,60,520,"Cud Chew, Armor Tail, Sap Sipper",10.06,352.7,Class 4,Class 4
1791,982,9,Paldea,"Dudunsparce
Two-Segment Form",Normal,"DPS Melee, Tank, Crowd Controller",No,"Male, Female",3.6 m (11′10″),39.2 kg (86.4 lbs),125,100,85,80,75,55,520,"Serene Grace, Run Away, Rattled",11.1,86.4,Class 3,Class 4
1792,982,9,Paldea,"Dudunsparce
Three-Segment Form",Normal,"DPS Melee, Tank, Support",No,"Male, Female",3.6 m (11′10″),39.2 kg (86.4 lbs),125,100,85,80,75,55,520,"Serene Grace, Run Away, Rattled",11.1,86.4,Class 3,Class 4
1793,983,9,Paldea,Kingambit,Dark,"DPS Melee, Tank, DPS Ranged",No,"Male, Female",2.0 m (6′07″),120.0 kg (264.6 lbs),100,135,60,120,85,50,550,"Defiant, Supreme Overlord, Pressure",6.07,264.6,Class 4,Class 4
1794,983,9,Paldea,Kingambit,Steel,"DPS Melee, Tank, DPS Ranged",No,"Male, Female",2.0 m (6′07″),120.0 kg (264.6 lbs),100,135,60,120,85,50,550,"Defiant, Supreme Overlord, Pressure",6.07,264.6,Class 4,Class 4
1795,984,9,Paldea,Great Tusk,Ground,"Tank, DPS Melee, Crowd Controller",No,Genderless,2.2 m (7′03″),320.0 kg (705.5 lbs),115,131,53,131,53,87,570,Protosynthesis,7.03,705.5,Class 4,Class 4
1796,984,9,Paldea,Great Tusk,Fighting,"Tank, DPS Melee, Crowd Controller",No,Genderless,2.2 m (7′03″),320.0 kg (705.5 lbs),115,131,53,131,53,87,570,Protosynthesis,7.03,705.5,Class 4,Class 4
1797,985,9,Paldea,Scream Tail,Fairy,"DPS Melee, DPS Ranged, Scout",No,Genderless,1.2 m (3′11″),8.0 kg (17.6 lbs),115,65,65,99,115,111,570,Protosynthesis,3.11,17.6,Class 1,Class 3
1798,985,9,Paldea,Scream Tail,Psychic,"DPS Melee, DPS Ranged, Scout",No,Genderless,1.2 m (3′11″),8.0 kg (17.6 lbs),115,65,65,99,115,111,570,Protosynthesis,3.11,17.6,Class 1,Class 3
1799,986,9,Paldea,Brute Bonnet,Grass,"DPS Melee, Tank, Crowd Controller",No,Genderless,1.2 m (3′11″),21.0 kg (46.3 lbs),111,127,79,99,99,55,570,Protosynthesis,3.11,46.3,Class 2,Class 3
1800,986,9,Paldea,Brute Bonnet,Dark,"DPS Melee, Tank, Crowd Controller",No,Genderless,1.2 m (3′11″),21.0 kg (46.3 lbs),111,127,79,99,99,55,570,Protosynthesis,3.11,46.3,Class 2,Class 3
1801,987,9,Paldea,Flutter Mane,Ghost,"DPS Ranged, DPS Melee, Support",No,Genderless,1.4 m (4′07″),4.0 kg (8.8 lbs),55,55,135,55,135,135,570,Protosynthesis,4.07,8.8,Class 1,Class 3
1802,987,9,Paldea,Flutter Mane,Fairy,"DPS Ranged, DPS Melee, Support",No,Genderless,1.4 m (4′07″),4.0 kg (8.8 lbs),55,55,135,55,135,135,570,Protosynthesis,4.07,8.8,Class 1,Class 3
1803,988,9,Paldea,Slither Wing,Bug,"DPS Melee, Tank, Crowd Controller",No,Genderless,3.2 m (10′06″),92.0 kg (202.8 lbs),85,135,85,79,105,81,570,Protosynthesis,10.06,202.8,Class 4,Class 4
1804,988,9,Paldea,Slither Wing,Fighting,"DPS Melee, Tank, Crowd Controller",No,Genderless,3.2 m (10′06″),92.0 kg (202.8 lbs),85,135,85,79,105,81,570,Protosynthesis,10.06,202.8,Class 4,Class 4
